edinet_code,year,avg_salary,avg_age,employees_nonconsolidated,source,period_end,doc_id
E01078,2017,4973000,40.5,162.0,textblock,2017-03-31,S100AQ3K
E01078,2019,4896364,40.92,157.0,textblock,2019-03-31,S100GBQO
E01078,2020,5569553,42.25,391.0,textblock,2020-03-31,S100J4KK
E01078,2021,5586225,42.17,396.0,textblock,2021-03-31,S100LV0S
E01078,2022,5197705,41.0,435.0,textblock,2022-03-31,S100OHWX
E01078,2023,5553256,41.58,447.0,textblock,2023-03-31,S100R6BI
E01078,2024,5765748,41.08,441.0,textblock,2024-03-31,S100TUW1
E01078,2025,5884357,41.42,451.0,textblock,2025-03-31,S100W7MN
E01078,2026,6105787,40.9,458.0,textblock,2026-03-31,S100YL16
E01080,2019,6751000,42.7,311.0,tag,2019-03-31,S100G9XG
E01080,2020,6800000,43.0,305.0,tag,2020-03-31,S100IVLD
E01080,2021,6818000,43.2,306.0,tag,2021-03-31,S100LP4A
E01080,2022,6947000,44.0,314.0,tag,2022-03-31,S100OE0P
E01080,2023,6342000,46.2,387.0,tag,2023-03-31,S100R1GC
E01080,2024,6828000,45.7,384.0,tag,2024-03-31,S100TPW6
E01080,2025,6892000,47.0,367.0,tag,2025-03-31,S100W2OC
E01080,2026,7164000,47.5,362.0,tag,2026-03-31,S100YEVT
E01081,2025,7645291,41.0,3267.0,tag,2025-03-31,S100W549
E01081,2026,8308817,41.5,3250.0,tag,2026-03-31,S100YINW
E01083,2017,7386079,40.5,294.0,textblock,2017-02-28,S100ABQ9
E01083,2018,7298629,41.8,358.0,textblock,2018-02-28,S100D1YG
E01083,2019,6848645,42.3,375.0,textblock,2019-02-28,S100FV7B
E01083,2020,6742853,42.7,377.0,tag,2020-02-29,S100INPL
E01083,2021,6575112,42.9,391.0,tag,2021-02-28,S100LFMF
E01083,2022,6660275,43.0,384.0,tag,2022-02-28,S100O4GM
E01083,2023,6973544,43.5,381.0,tag,2023-02-28,S100QUHK
E01083,2024,6745190,43.9,387.0,tag,2024-02-29,S100TISC
E01083,2025,6899187,44.3,372.0,tag,2025-02-28,S100VTZK
E01083,2026,7106424,44.7,374.0,tag,2026-02-28,S100Y64F
E01084,2017,8534259,42.08,4001.0,textblock,2017-03-31,S100APNQ
E01084,2018,9546531,42.33,3926.0,textblock,2018-03-31,S100DI3J
E01084,2019,9705466,42.0,3976.0,tag,2019-03-31,S100G9PH
E01084,2020,9114088,42.0,4985.0,tag,2020-03-31,S100J0C5
E01084,2021,8556466,43.0,5192.0,tag,2021-03-31,S100LLT7
E01084,2022,8619328,42.0,5123.0,tag,2022-03-31,S100OCR5
E01084,2023,9496351,42.0,5089.0,tag,2023-03-31,S100R0S2
E01084,2024,9800598,42.0,4985.0,tag,2024-03-31,S100TQXR
E01084,2025,9936913,42.0,5060.0,tag,2025-03-31,S100VZEN
E01084,2026,9952943,42.0,5120.0,tag,2026-03-31,S100YCS3
E01085,2017,6147000,38.1,5242.0,textblock,2016-12-31,S1009XGL
E01085,2018,6186000,39.0,5245.0,textblock,2017-12-31,S100COFL
E01085,2019,6256000,39.0,5473.0,textblock,2018-12-31,S100FHGJ
E01085,2020,6243000,39.1,5543.0,tag,2019-12-31,S100IB7L
E01085,2021,6056000,40.0,5574.0,tag,2020-12-31,S100L1QK
E01085,2022,6312000,41.0,5257.0,tag,2021-12-31,S100NR1D
E01085,2023,6445000,41.0,5399.0,tag,2022-12-31,S100QG3Z
E01085,2024,6414000,41.0,5480.0,tag,2023-12-31,S100T56Z
E01085,2025,6646000,41.1,5562.0,tag,2024-12-31,S100VGWO
E01085,2026,6928000,41.1,5559.0,tag,2025-12-31,S100XSMJ
E01086,2017,6921000,39.3,13617.0,textblock,2016-12-31,S1009XUG
E01086,2018,7201000,39.8,13706.0,textblock,2017-12-31,S100CLS4
E01086,2019,7233000,40.1,14075.0,textblock,2018-12-31,S100FF3A
E01086,2020,7282000,40.0,14567.0,tag,2019-12-31,S100I9HA
E01086,2021,6857000,40.4,14858.0,tag,2020-12-31,S100L1BS
E01086,2022,7301000,41.0,14745.0,tag,2021-12-31,S100NPDW
E01086,2023,7485000,41.5,13903.0,tag,2022-12-31,S100QFJW
E01086,2024,7483000,41.6,14106.0,tag,2023-12-31,S100T41V
E01086,2025,7552000,41.9,14207.0,tag,2024-12-31,S100VGBM
E01086,2026,7713000,42.1,13934.0,tag,2025-12-31,S100XRPR
E01090,2017,6031000,38.9,3327.0,textblock,2016-12-31,S1009YZ9
E01090,2018,5967000,38.7,3462.0,textblock,2017-12-31,S100CO25
E01090,2019,6037000,38.6,3532.0,textblock,2018-12-31,S100FHPL
E01090,2020,6028000,38.7,3595.0,tag,2019-12-31,S100IAZN
E01090,2021,5849000,39.2,3725.0,tag,2020-12-31,S100L2PW
E01090,2022,6198000,39.8,3694.0,tag,2021-12-31,S100NQNK
E01090,2023,6330000,40.3,3674.0,tag,2022-12-31,S100QH8R
E01090,2024,6427000,40.5,3672.0,tag,2023-12-31,S100T4F2
E01090,2025,6605000,40.6,3705.0,tag,2024-12-31,S100VGMV
E01090,2026,6880000,40.8,3766.0,tag,2025-12-31,S100XTYE
E01092,2017,6595792,41.9,1282.0,textblock,2017-03-31,S100AK2M
E01092,2018,6723455,42.3,1283.0,textblock,2018-03-31,S100D8O0
E01092,2019,6818666,42.6,1283.0,tag,2019-03-31,S100GA5D
E01092,2020,6571449,42.7,1277.0,tag,2020-03-31,S100J05Y
E01092,2021,6082505,42.6,1294.0,tag,2021-03-31,S100LQKK
E01092,2022,6626843,42.6,1300.0,tag,2022-03-31,S100OD5G
E01092,2023,6587391,42.9,1289.0,tag,2023-03-31,S100R747
E01092,2024,6777726,42.9,1287.0,tag,2024-03-31,S100TQ2F
E01092,2025,7115427,42.9,1305.0,tag,2025-03-31,S100W179
E01092,2026,7332412,42.9,1329.0,tag,2026-03-31,S100YEMC
E01094,2017,5654374,41.2,545.0,textblock,2017-03-31,S100AO05
E01094,2018,5741079,41.0,575.0,textblock,2018-03-31,S100DHNL
E01094,2019,5809565,40.6,610.0,tag,2019-03-31,S100GJVT
E01094,2020,5493042,40.4,645.0,tag,2020-03-31,S100J884
E01094,2021,5244734,40.4,737.0,tag,2021-03-31,S100LUGG
E01094,2022,5460800,40.2,737.0,tag,2022-03-31,S100OJL6
E01094,2023,5842042,41.1,757.0,tag,2023-03-31,S100R7RW
E01094,2024,5764348,41.1,766.0,tag,2024-03-31,S100TWN5
E01094,2025,5887868,41.6,759.0,tag,2025-03-31,S100W5AE
E01094,2026,5679960,42.1,743.0,tag,2026-03-31,S100YJDM
E01095,2017,4777262,41.1,201.0,textblock,2017-03-31,S100ANRY
E01095,2018,4843444,41.0,208.0,textblock,2018-03-31,S100DDPY
E01095,2019,4906775,41.0,210.0,tag,2019-03-31,S100G84S
E01095,2020,5096978,40.7,212.0,tag,2020-03-31,S100J8YY
E01095,2021,4482824,40.0,207.0,tag,2021-03-31,S100LR1K
E01095,2022,4400762,39.6,207.0,tag,2022-03-31,S100OIXY
E01095,2023,4464793,40.1,195.0,tag,2023-03-31,S100R8EJ
E01095,2024,5059197,40.7,197.0,tag,2024-03-31,S100TTZK
E01095,2025,5045912,41.0,200.0,tag,2025-03-31,S100W6AQ
E01095,2026,4693427,41.2,173.0,tag,2026-03-31,S100YL8G
E01096,2017,5738000,41.7,1330.0,textblock,2017-03-31,S100AHM7
E01096,2018,5899000,41.5,1322.0,textblock,2018-03-31,S100D7U4
E01096,2019,5850000,41.3,1303.0,tag,2019-03-31,S100G4GF
E01096,2020,5721000,40.6,1276.0,tag,2020-03-31,S100IVTI
E01096,2021,5703000,40.4,1256.0,tag,2021-03-31,S100LJF8
E01096,2022,5889000,41.1,1255.0,tag,2022-03-31,S100OIEP
E01096,2023,5749000,41.3,1240.0,tag,2023-03-31,S100R3Y5
E01096,2024,5704000,42.0,1256.0,tag,2024-03-31,S100TPCK
E01096,2025,5784000,42.2,1210.0,tag,2025-03-31,S100W5DJ
E01096,2026,6208000,43.0,1175.0,tag,2026-03-31,S100YJF9
E01097,2017,7130000,39.8,2889.0,textblock,2017-03-31,S100AJNW
E01097,2018,7167000,40.1,2948.0,textblock,2018-03-31,S100D9PS
E01097,2019,7091000,40.3,3033.0,tag,2019-03-31,S100G1H4
E01097,2020,6842000,40.2,3356.0,tag,2020-03-31,S100ISY9
E01097,2021,6586000,40.3,3381.0,tag,2021-03-31,S100LJUZ
E01097,2022,6486000,40.9,3275.0,tag,2022-03-31,S100O9PM
E01097,2023,6461000,41.1,3249.0,tag,2023-03-31,S100QYFA
E01097,2024,6644000,40.9,3231.0,tag,2024-03-31,S100TONQ
E01097,2025,6947000,40.8,3371.0,tag,2025-03-31,S100VZJC
E01097,2026,7555000,40.6,3472.0,tag,2026-03-31,S100YKGC
E01098,2017,6408000,40.5,701.0,textblock,2017-03-31,S100AQP1
E01098,2018,6472000,40.5,711.0,textblock,2018-03-31,S100DH0U
E01098,2019,6423000,40.3,713.0,tag,2019-03-31,S100GC35
E01098,2020,6403000,40.3,727.0,tag,2020-03-31,S100J261
E01098,2021,6451000,40.7,729.0,tag,2021-03-31,S100LTKV
E01098,2022,6682000,41.2,730.0,tag,2022-03-31,S100OL46
E01098,2023,6820000,41.2,738.0,tag,2023-03-31,S100R9DH
E01098,2024,6966000,41.0,748.0,tag,2024-03-31,S100TWCJ
E01098,2025,7153000,41.0,758.0,tag,2025-03-31,S100W75T
E01098,2026,7256000,41.0,780.0,tag,2026-03-31,S100YJBU
E01099,2017,5071086,37.7,219.0,textblock,2017-03-31,S100ALRY
E01099,2018,4902370,37.5,230.0,textblock,2018-03-31,S100DC0S
E01099,2019,5243424,36.8,243.0,textblock,2019-03-31,S100G5EU
E01099,2020,5369583,38.1,247.0,textblock,2020-03-31,S100IYQW
E01099,2021,4748974,37.6,276.0,textblock,2021-03-31,S100LPOF
E01099,2022,4909147,39.5,268.0,textblock,2022-03-31,S100OF4R
E01099,2023,5240253,40.2,271.0,textblock,2023-03-31,S100R1LT
E01099,2024,5666076,40.5,275.0,textblock,2024-03-31,S100TSEO
E01099,2025,6379350,41.0,283.0,textblock,2025-03-31,S100W2QB
E01099,2026,6494075,41.2,295.0,textblock,2026-03-31,S100YFFY
E01100,2017,5740000,38.6,1016.0,textblock,2017-03-31,S100AP3B
E01100,2018,5973000,38.3,1069.0,textblock,2018-03-31,S100DHK8
E01100,2019,6057000,38.4,1122.0,tag,2019-03-31,S100G93M
E01100,2020,5963000,38.1,1175.0,tag,2020-03-31,S100J1JF
E01100,2021,5881000,39.1,1166.0,tag,2021-03-31,S100LQXN
E01100,2022,6094000,40.0,1116.0,tag,2022-03-31,S100OIRC
E01100,2023,6144000,39.3,1126.0,tag,2023-03-31,S100R9JI
E01100,2024,6219000,40.1,1148.0,tag,2024-03-31,S100TVPA
E01100,2025,6438000,40.2,1165.0,tag,2025-03-31,S100W4ZO
E01100,2026,6510000,40.2,1134.0,tag,2026-03-31,S100YHXH
E01103,2017,5674000,40.4,384.0,textblock,2017-03-31,S100AQQX
E01103,2018,5867000,40.2,385.0,textblock,2018-03-31,S100DH8L
E01103,2019,5751000,40.7,381.0,tag,2019-03-31,S100GA9Z
E01103,2020,5777000,40.7,393.0,tag,2020-03-31,S100J18C
E01103,2021,5574000,41.2,390.0,tag,2021-03-31,S100LSP1
E01103,2022,5543000,41.7,385.0,tag,2022-03-31,S100OJ9I
E01103,2023,5752000,42.6,385.0,tag,2023-03-31,S100R8BQ
E01103,2024,5693000,42.3,372.0,tag,2024-03-31,S100TU6M
E01103,2025,6333000,42.6,371.0,tag,2025-03-31,S100W70G
E01103,2026,6497000,42.5,365.0,tag,2026-03-31,S100YGGD
E01107,2017,5625000,41.3,307.0,textblock,2017-03-31,S100AREO
E01107,2018,5772000,41.2,305.0,textblock,2018-03-31,S100DHT3
E01107,2019,5876000,41.9,299.0,tag,2019-03-31,S100G8UD
E01107,2020,5874000,41.8,317.0,tag,2020-03-31,S100J1TS
E01107,2021,5714000,41.0,317.0,tag,2021-03-31,S100LUDQ
E01107,2022,5204000,41.1,296.0,tag,2022-03-31,S100OLQ8
E01107,2023,5303000,41.6,279.0,tag,2023-03-31,S100RAGF
E01107,2024,5901000,41.3,301.0,tag,2024-03-31,S100TX8S
E01107,2025,6024000,40.8,310.0,tag,2025-03-31,S100W7V1
E01107,2026,6247000,41.0,323.0,tag,2026-03-31,S100YIQ8
E01108,2017,6598859,41.9,6469.0,textblock,2017-03-31,S100AFN4
E01108,2018,6613259,42.1,6485.0,textblock,2018-03-31,S100D6ZZ
E01108,2019,6648636,42.3,6638.0,tag,2019-03-31,S100G3B8
E01108,2020,6409392,42.1,6366.0,tag,2020-03-31,S100IT0W
E01108,2021,6425469,41.9,6526.0,tag,2021-03-31,S100LK4E
E01108,2022,6382828,42.0,6676.0,tag,2022-03-31,S100OA30
E01108,2023,6591033,42.8,6733.0,tag,2023-03-31,S100QX4W
E01108,2024,6872994,43.3,6688.0,tag,2024-03-31,S100TMN5
E01108,2025,7306609,43.7,6635.0,tag,2025-03-31,S100VXIY
E01108,2026,7453067,44.1,6657.0,tag,2026-03-31,S100YC23
E01109,2017,4874813,40.2,283.0,textblock,2017-03-31,S100ALS5
E01109,2018,4969521,39.8,296.0,textblock,2018-03-31,S100D74M
E01109,2019,5343036,41.3,291.0,tag,2019-03-31,S100G7AR
E01109,2020,5127342,41.9,286.0,tag,2020-03-31,S100J2IE
E01109,2021,4950066,40.5,279.0,tag,2021-03-31,S100LQ6F
E01109,2022,5124102,40.4,281.0,tag,2022-03-31,S100OESR
E01109,2023,5179211,40.7,272.0,tag,2023-03-31,S100R73J
E01109,2024,5369445,41.4,272.0,tag,2024-03-31,S100TREZ
E01109,2025,5394627,41.6,245.0,tag,2025-03-31,S100W2HG
E01109,2026,5594710,42.4,247.0,tag,2026-03-31,S100YGMK
E01110,2020,6677000,40.7,7325.0,tag,2019-12-31,S100IAK4
E01110,2021,6427000,40.8,7371.0,tag,2020-12-31,S100L2B3
E01110,2022,6537000,40.6,7573.0,tag,2021-12-31,S100NP4H
E01110,2023,6369000,40.5,7734.0,tag,2022-12-31,S100QGUV
E01110,2024,6333000,40.7,7705.0,tag,2023-12-31,S100T676
E01110,2025,6472000,40.8,7636.0,tag,2024-12-31,S100VINI
E01110,2026,6678000,40.2,7675.0,tag,2025-12-31,S100XT7A
E01111,2017,6272000,43.7,985.0,textblock,2017-03-31,S100AGE0
E01111,2018,6030000,43.9,998.0,textblock,2018-03-31,S100D9P6
E01111,2019,6340000,43.8,1003.0,tag,2019-03-31,S100G410
E01111,2020,6430000,44.6,1032.0,tag,2020-03-31,S100IYMM
E01111,2021,6616000,43.3,1061.0,tag,2021-03-31,S100LN5N
E01111,2022,6781000,44.9,1073.0,tag,2022-03-31,S100OEUH
E01111,2023,6891000,43.3,1072.0,tag,2023-03-31,S100R56K
E01111,2024,6649000,43.3,1061.0,tag,2024-03-31,S100TRCD
E01111,2025,6703000,43.3,1098.0,tag,2025-03-31,S100W46Z
E01111,2026,6803000,43.2,1104.0,tag,2026-03-31,S100YGN5
E01112,2017,6297000,44.2,1356.0,textblock,2017-03-31,S100AP3K
E01112,2018,6381000,44.6,1374.0,textblock,2018-03-31,S100DEAM
E01112,2019,6413000,44.1,1382.0,tag,2019-03-31,S100G9QU
E01112,2020,6210000,44.1,1411.0,tag,2020-03-31,S100IZ5B
E01112,2021,5781000,44.1,1405.0,tag,2021-03-31,S100L6RJ
E01112,2022,5607000,44.7,1395.0,tag,2022-03-31,S100OKHD
E01112,2023,5693000,45.1,1365.0,tag,2023-03-31,S100RA76
E01112,2024,5906000,45.2,1341.0,tag,2024-03-31,S100U9ZQ
E01112,2025,6331000,45.0,1370.0,tag,2025-03-31,S100W8Z8
E01112,2026,6734000,45.3,1384.0,tag,2026-03-31,S100YIPC
E01113,2017,5784450,41.9,1145.0,textblock,2017-03-31,S100APSE
E01113,2018,5792428,41.8,1205.0,textblock,2018-03-31,S100DGT0
E01113,2019,5770874,42.1,1203.0,tag,2019-03-31,S100G91A
E01113,2020,5591853,41.6,1216.0,tag,2020-03-31,S100JBXH
E01113,2021,5270408,42.8,1192.0,tag,2021-03-31,S100LTLN
E01113,2022,5544502,43.3,1171.0,tag,2022-03-31,S100OI86
E01113,2023,5782975,43.9,1185.0,tag,2023-03-31,S100R6M3
E01113,2024,5929115,44.0,1157.0,tag,2024-03-31,S100TTPS
E01113,2025,6211802,44.2,1163.0,tag,2025-03-31,S100W2HO
E01113,2026,6471860,44.3,1167.0,tag,2026-03-31,S100YG75
E01114,2017,6617734,42.5,342.0,textblock,2016-12-31,S1009VZY
E01114,2018,6864207,42.42,348.0,textblock,2017-12-31,S100CO48
E01114,2019,6731242,42.08,357.0,textblock,2018-12-31,S100FGNG
E01114,2020,6935168,41.0,371.0,tag,2019-12-31,S100IA65
E01114,2021,6064061,42.0,375.0,tag,2020-12-31,S100L1L9
E01114,2022,6821248,42.0,362.0,tag,2021-12-31,S100NOTW
E01114,2023,7311291,42.0,348.0,tag,2022-12-31,S100QENY
E01114,2024,7336194,42.0,347.0,tag,2023-12-31,S100T3QA
E01114,2025,7357797,42.0,359.0,tag,2024-12-31,S100VG4H
E01114,2026,6990530,42.0,354.0,tag,2025-12-31,S100XRDM
E01115,2017,4571000,37.6,269.0,textblock,2017-03-31,S100AGO6
E01115,2018,4576000,38.8,281.0,textblock,2018-03-31,S100DAF1
E01115,2019,5099000,38.4,306.0,tag,2019-03-31,S100G1IA
E01115,2020,4813000,38.7,318.0,tag,2020-03-31,S100IX35
E01115,2021,4732000,39.5,313.0,tag,2021-03-31,S100LMO4
E01115,2022,4984000,40.2,315.0,tag,2022-03-31,S100OBHC
E01115,2023,5121000,40.5,320.0,tag,2023-03-31,S100R1G9
E01115,2024,5238000,41.4,317.0,tag,2024-03-31,S100TOWO
E01115,2025,5353000,42.5,319.0,tag,2025-03-31,S100W7N4
E01115,2026,5736000,42.7,335.0,tag,2026-03-31,S100YKQB
E01118,2017,6550000,47.8,214.0,textblock,2017-03-31,S100AMON
E01118,2018,6499000,47.9,210.0,textblock,2018-03-31,S100DCJ3
E01118,2019,6382000,47.6,210.0,tag,2019-03-31,S100G9LN
E01118,2020,6232000,47.4,190.0,tag,2020-03-31,S100IY8R
E01118,2021,5414000,46.7,193.0,tag,2021-03-31,S100LNRS
E01118,2022,4490000,46.1,177.0,tag,2022-03-31,S100OFG0
E01118,2023,5272000,46.8,179.0,tag,2023-03-31,S100R2WT
E01118,2024,5771000,47.4,165.0,tag,2024-03-31,S100TQIY
E01118,2025,6155000,46.3,158.0,tag,2025-03-31,S100W16P
E01118,2026,5675000,44.8,170.0,tag,2026-03-31,S100YFIT
E01120,2017,6844483,45.92,136.0,textblock,2017-03-31,S100ANYY
E01120,2018,6770826,45.48,148.0,textblock,2018-03-31,S100DFU3
E01120,2019,6536161,43.14,156.0,tag,2019-03-31,S100G94I
E01120,2020,6482491,42.91,154.0,tag,2020-03-31,S100IZMJ
E01120,2021,5861142,39.49,416.0,tag,2021-03-31,S100LSA1
E01120,2022,5790887,39.16,418.0,tag,2022-03-31,S100OITG
E01120,2023,5890425,38.95,428.0,tag,2023-03-31,S100R5KK
E01120,2024,5841622,38.45,449.0,tag,2024-03-31,S100TRZ0
E01120,2025,6060543,38.4,471.0,tag,2025-03-31,S100W3MZ
E01120,2026,6262290,38.38,466.0,tag,2026-03-31,S100YIZ2
E01121,2017,7513504,43.9,1952.0,textblock,2017-03-31,S100ARD4
E01121,2018,7810006,45.0,1961.0,textblock,2018-03-31,S100DH9Q
E01121,2019,7925235,45.3,1944.0,tag,2019-03-31,S100GC8Z
E01121,2020,7777654,45.9,1980.0,tag,2020-03-31,S100J4AK
E01121,2021,7286289,45.1,1934.0,tag,2021-03-31,S100LVA5
E01121,2022,7339693,45.1,1692.0,tag,2022-03-31,S100OLV8
E01121,2023,7415643,46.9,1707.0,tag,2023-03-31,S100RAGG
E01121,2024,7350265,47.0,1717.0,tag,2024-03-31,S100TV1M
E01121,2025,7704380,46.7,1787.0,tag,2025-03-31,S100W4Q7
E01121,2026,7768766,46.5,1847.0,tag,2026-03-31,S100YL06
E01122,2017,8089508,42.5,6024.0,textblock,2016-12-31,S1009ZAU
E01122,2018,8580344,42.5,6401.0,textblock,2017-12-31,S100CO55
E01122,2019,8174727,43.3,6659.0,textblock,2018-12-31,S100FH7L
E01122,2020,8088388,43.2,6998.0,tag,2019-12-31,S100IAY5
E01122,2021,7957375,43.2,7158.0,tag,2020-12-31,S100L1UZ
E01122,2022,8004019,43.4,7223.0,tag,2021-12-31,S100NRWR
E01122,2023,8258654,43.3,7412.0,tag,2022-12-31,S100QHOF
E01122,2024,8637726,43.2,7753.0,tag,2023-12-31,S100T59J
E01122,2025,8881463,43.2,8014.0,tag,2024-12-31,S100VI0L
E01122,2026,9053185,43.4,8122.0,tag,2025-12-31,S100XSTU
E01123,2017,5502000,41.1,784.0,textblock,2017-03-20,S100AED0
E01123,2018,5520000,41.1,777.0,textblock,2018-03-20,S100D5GK
E01123,2019,5513000,40.8,784.0,textblock,2019-03-20,S100FZWQ
E01123,2020,5489000,40.8,787.0,tag,2020-03-20,S100IRTT
E01123,2021,5135000,41.2,616.0,tag,2021-03-20,S100LINJ
E01123,2022,5309000,42.8,596.0,tag,2022-03-20,S100O9DM
E01123,2023,5421000,43.2,457.0,tag,2023-03-20,S100QYFK
E01123,2024,5646000,43.7,432.0,tag,2024-03-20,S100TMSF
E01123,2025,5894000,43.8,403.0,tag,2025-03-20,S100VXZF
E01123,2026,6020000,43.6,401.0,tag,2026-03-20,S100YBU1
E01124,2017,7769023,44.2,2918.0,textblock,2017-03-31,S100ADZF
E01124,2018,7857373,45.9,2950.0,textblock,2018-03-31,S100D4PC
E01124,2019,7871084,45.3,2984.0,tag,2019-03-31,S100FX3P
E01124,2020,8450941,46.3,3020.0,tag,2020-03-31,S100IU01
E01124,2021,7121684,46.3,2992.0,tag,2021-03-31,S100LGMY
E01124,2022,7984296,47.2,3006.0,tag,2022-03-31,S100O6IV
E01124,2023,7410913,47.8,3021.0,tag,2023-03-31,S100QWA7
E01124,2024,8210453,47.8,3042.0,tag,2024-03-31,S100TOTA
E01124,2025,9235800,47.8,3149.0,tag,2025-03-31,S100VW2P
E01124,2026,9704451,47.6,3313.0,tag,2026-03-31,S100Y90T
E01126,2017,6228697,42.1,825.0,textblock,2017-03-31,S100AQKB
E01126,2018,6357655,42.3,832.0,textblock,2018-03-31,S100DFC7
E01126,2019,6375696,42.2,833.0,tag,2019-03-31,S100GAHX
E01126,2020,6069938,42.9,829.0,tag,2020-03-31,S100IZSB
E01126,2021,5884114,43.2,785.0,tag,2021-03-31,S100LQSC
E01126,2022,5949549,44.3,743.0,tag,2022-03-31,S100OJGH
E01126,2023,6300155,45.0,737.0,tag,2023-03-31,S100R78Z
E01126,2024,6710683,45.0,750.0,tag,2024-03-31,S100TUKA
E01126,2025,7230579,45.1,750.0,tag,2025-03-31,S100W44O
E01126,2026,6931805,44.8,773.0,tag,2026-03-31,S100YHIJ
E01127,2017,7028551,40.7,1170.0,textblock,2017-03-31,S100APJF
E01127,2018,6948277,40.9,1182.0,textblock,2018-03-31,S100D8HO
E01127,2019,6973954,41.2,1186.0,tag,2019-03-31,S100G6QY
E01127,2020,6963104,41.5,1196.0,tag,2020-03-31,S100J0FU
E01127,2021,6972647,41.8,1203.0,tag,2021-03-31,S100LMJB
E01127,2022,6912254,42.4,1232.0,tag,2022-03-31,S100ODCJ
E01127,2023,6921412,42.7,1243.0,tag,2023-03-31,S100R3ZB
E01127,2024,6904879,43.0,1254.0,tag,2024-03-31,S100TR7A
E01127,2025,7025896,43.0,1312.0,tag,2025-03-31,S100W2GC
E01127,2026,7338702,42.9,1364.0,tag,2026-03-31,S100YH1Y
E01130,2017,7587748,41.7,1702.0,textblock,2017-03-31,S100ASDO
E01130,2018,7533009,41.7,1746.0,textblock,2018-03-31,S100DEEF
E01130,2019,7377608,41.5,1760.0,tag,2019-03-31,S100GAFC
E01130,2020,7363166,41.2,1798.0,tag,2020-03-31,S100J15H
E01130,2021,7280071,40.7,1838.0,tag,2021-03-31,S100LSJ9
E01130,2022,7298681,40.4,1874.0,tag,2022-03-31,S100OE74
E01130,2023,7298214,40.1,1841.0,tag,2023-03-31,S100R6EO
E01130,2024,7221167,39.7,1821.0,tag,2024-03-31,S100TX6P
E01130,2025,7637821,39.8,1733.0,tag,2025-03-31,S100W47L
E01130,2026,8456736,39.6,1783.0,tag,2026-03-31,S100YJYE
E01131,2017,6071482,42.8,160.0,textblock,2017-03-31,S100AKHK
E01131,2018,6426918,42.8,159.0,textblock,2018-03-31,S100DCP4
E01131,2019,6864506,42.6,161.0,tag,2019-03-31,S100GCSD
E01131,2020,6555328,42.4,169.0,tag,2020-03-31,S100IYS5
E01131,2021,5600942,42.0,173.0,tag,2021-03-31,S100LMW4
E01131,2022,6151679,41.5,165.0,tag,2022-03-31,S100OE2J
E01131,2023,6076348,43.1,169.0,tag,2023-03-31,S100RAPO
E01131,2024,6122243,43.5,194.0,tag,2024-03-31,S100TXC6
E01131,2025,6689814,43.5,188.0,tag,2025-03-31,S100W355
E01131,2026,6811155,44.2,183.0,tag,2026-03-31,S100YINX
E01135,2017,3724000,42.3,638.0,textblock,2017-03-31,S100AFCH
E01135,2018,3923000,42.1,651.0,textblock,2018-03-31,S100D3NZ
E01135,2019,4018000,41.9,675.0,tag,2019-03-31,S100FZUX
E01135,2020,4050000,43.1,637.0,tag,2020-03-31,S100IGD6
E01135,2021,4001000,43.7,613.0,tag,2021-03-31,S100LGMH
E01135,2022,4204000,44.5,600.0,tag,2022-03-31,S100OH2J
E01135,2023,4269000,45.0,604.0,tag,2023-03-31,S100R0XL
E01135,2024,4207000,45.4,606.0,tag,2024-03-31,S100TNNZ
E01135,2025,4384000,46.0,578.0,tag,2025-03-31,S100W5JO
E01135,2026,4702000,46.4,570.0,tag,2026-03-31,S100YDSD
E01136,2017,6767466,38.2,5719.0,textblock,2017-03-31,S100AL41
E01136,2018,6570683,38.7,5851.0,textblock,2018-03-31,S100DAGU
E01136,2019,6912014,39.2,5863.0,tag,2019-03-31,S100G3C9
E01136,2020,6759462,39.8,5883.0,tag,2020-03-31,S100IUCE
E01136,2021,6362393,40.8,5891.0,tag,2021-03-31,S100LGS5
E01136,2022,6726744,41.4,3668.0,tag,2022-03-31,S100O8KZ
E01136,2023,6896899,42.6,3534.0,tag,2023-03-31,S100R2BG
E01136,2024,8940448,42.5,3622.0,tag,2024-03-31,S100TQKH
E01136,2025,9874845,43.0,3195.0,tag,2025-03-31,S100W1AL
E01136,2026,9929045,43.5,3208.0,tag,2026-03-31,S100YJTF
E01137,2017,7861726,39.0,3937.0,textblock,2017-03-31,S100APN5
E01137,2018,7852010,38.7,4142.0,textblock,2018-03-31,S100DD5O
E01137,2019,7888094,38.7,4119.0,tag,2019-03-31,S100G2WG
E01137,2020,7770318,38.8,4224.0,tag,2020-03-31,S100J20Y
E01137,2021,7635830,39.2,4316.0,tag,2021-03-31,S100LS1Y
E01137,2022,7696997,39.6,4382.0,tag,2022-03-31,S100OH4J
E01137,2023,8240174,39.4,4547.0,tag,2023-03-31,S100R2OP
E01137,2024,8553909,40.2,4775.0,tag,2024-03-31,S100TSQE
E01137,2025,8453574,40.5,4876.0,tag,2025-03-31,S100W11A
E01137,2026,9200112,40.7,5024.0,tag,2026-03-31,S100YF7M
E01138,2017,6722836,41.7,7539.0,textblock,2017-03-31,S100AOH3
E01138,2018,6710758,42.6,7960.0,textblock,2018-03-31,S100DDKD
E01138,2019,6783384,42.9,8034.0,tag,2019-03-31,S100G60B
E01138,2020,6794612,43.2,8169.0,tag,2020-03-31,S100IW3L
